"office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","readme_check"
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",50,"MARION",12083,"MARION",12083,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",13,"MARTIN",12085,"MARTIN",12085,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",93,"MIAMI-DADE",12086,"MIAMI-DADE",12086,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14,"MONROE",12087,"MONROE",12087,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"NASSAU",12089,"NASSAU",12089,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",26,"OKALOOSA",12091,"OKALOOSA",12091,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"OKEECHOBEE",12093,"OKEECHOBEE",12093,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",74,"ORANGE",12095,"ORANGE",12095,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",32,"OSCEOLA",12097,"OSCEOLA",12097,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",142,"PALM BEACH",12099,"PALM BEACH",12099,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",72,"PASCO",12101,"PASCO",12101,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",146,"PINELLAS",12103,"PINELLAS",12103,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",100,"POLK",12105,"POLK",12105,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",17,"PUTNAM",12107,"PUTNAM",12107,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",32,"SANTA ROSA",12113,"SANTA ROSA",12113,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",85,"SARASOTA",12115,"SARASOTA",12115,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",36,"SEMINOLE",12117,"SEMINOLE",12117,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",18,"ST. JOHNS",12109,"ST. JOHNS",12109,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",35,"ST. LUCIE",12111,"ST. LUCIE",12111,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",16,"SUMTER",12119,"SUMTER",12119,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"SUWANNEE",12121,"SUWANNEE",12121,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",7,"TAYLOR",12123,"TAYLOR",12123,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"UNION",12125,"UNION",12125,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",96,"VOLUSIA",12127,"VOLUSIA",12127,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",13,"WAKULLA",12129,"WAKULLA",12129,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"WALTON",12131,"WALTON",12131,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"WASHINGTON",12133,"WASHINGTON",12133,"Tom  Steyer","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",920,"ALACHUA",12001,"ALACHUA",12001,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14,"BAKER",12003,"BAKER",12003,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",133,"BAY",12005,"BAY",12005,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",27,"BRADFORD",12007,"BRADFORD",12007,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1276,"BREVARD",12009,"BREVARD",12009,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2291,"BROWARD",12011,"BROWARD",12011,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",22,"CALHOUN",12013,"CALHOUN",12013,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",317,"CHARLOTTE",12015,"CHARLOTTE",12015,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",260,"CITRUS",12017,"CITRUS",12017,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",237,"CLAY",12019,"CLAY",12019,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",370,"COLLIER",12021,"COLLIER",12021,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",61,"COLUMBIA",12023,"COLUMBIA",12023,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",36,"DESOTO",12027,"DESOTO",12027,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",25,"DIXIE",12029,"DIXIE",12029,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1336,"DUVAL",12031,"DUVAL",12031,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",428,"ESCAMBIA",12033,"ESCAMBIA",12033,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",157,"FLAGLER",12035,"FLAGLER",12035,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",27,"FRANKLIN",12037,"FRANKLIN",12037,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",52,"GADSDEN",12039,"GADSDEN",12039,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",20,"GILCHRIST",12041,"GILCHRIST",12041,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"GLADES",12043,"GLADES",12043,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",20,"GULF",12045,"GULF",12045,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"HAMILTON",12047,"HAMILTON",12047,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",7,"HARDEE",12049,"HARDEE",12049,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",22,"HENDRY",12051,"HENDRY",12051,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",313,"HERNANDO",12053,"HERNANDO",12053,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",94,"HIGHLANDS",12055,"HIGHLANDS",12055,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3324,"HILLSBOROUGH",12057,"HILLSBOROUGH",12057,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",18,"HOLMES",12059,"HOLMES",12059,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",216,"INDIAN RIVER",12061,"INDIAN RIVER",12061,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",62,"JACKSON",12063,"JACKSON",12063,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",21,"JEFFERSON",12065,"JEFFERSON",12065,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",16,"LAFAYETTE",12067,"LAFAYETTE",12067,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",367,"LAKE",12069,"LAKE",12069,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1135,"LEE",12071,"LEE",12071,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",850,"LEON",12073,"LEON",12073,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",71,"LEVY",12075,"LEVY",12075,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"LIBERTY",12077,"LIBERTY",12077,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",38,"MADISON",12079,"MADISON",12079,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",711,"MANATEE",12081,"MANATEE",12081,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",430,"MARION",12083,"MARION",12083,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",207,"MARTIN",12085,"MARTIN",12085,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2743,"MIAMI-DADE",12086,"MIAMI-DADE",12086,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",215,"MONROE",12087,"MONROE",12087,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",115,"NASSAU",12089,"NASSAU",12089,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",235,"OKALOOSA",12091,"OKALOOSA",12091,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",32,"OKEECHOBEE",12093,"OKEECHOBEE",12093,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2141,"ORANGE",12095,"ORANGE",12095,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",580,"OSCEOLA",12097,"OSCEOLA",12097,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1712,"PALM BEACH",12099,"PALM BEACH",12099,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",864,"PASCO",12101,"PASCO",12101,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2945,"PINELLAS",12103,"PINELLAS",12103,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",898,"POLK",12105,"POLK",12105,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",85,"PUTNAM",12107,"PUTNAM",12107,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",176,"SANTA ROSA",12113,"SANTA ROSA",12113,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1105,"SARASOTA",12115,"SARASOTA",12115,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",746,"SEMINOLE",12117,"SEMINOLE",12117,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",489,"ST. JOHNS",12109,"ST. JOHNS",12109,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",382,"ST. LUCIE",12111,"ST. LUCIE",12111,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",253,"SUMTER",12119,"SUMTER",12119,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",60,"SUWANNEE",12121,"SUWANNEE",12121,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",25,"TAYLOR",12123,"TAYLOR",12123,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",7,"UNION",12125,"UNION",12125,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",974,"VOLUSIA",12127,"VOLUSIA",12127,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",31,"WAKULLA",12129,"WAKULLA",12129,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",70,"WALTON",12131,"WALTON",12131,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",31,"WASHINGTON",12133,"WASHINGTON",12133,"Elizabeth  Warren","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",35,"ALACHUA",12001,"ALACHUA",12001,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"BAKER",12003,"BAKER",12003,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"BAY",12005,"BAY",12005,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"BRADFORD",12007,"BRADFORD",12007,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",63,"BREVARD",12009,"BREVARD",12009,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",118,"BROWARD",12011,"BROWARD",12011,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",10,"CALHOUN",12013,"CALHOUN",12013,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",21,"CHARLOTTE",12015,"CHARLOTTE",12015,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",23,"CITRUS",12017,"CITRUS",12017,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"CLAY",12019,"CLAY",12019,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",25,"COLLIER",12021,"COLLIER",12021,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"COLUMBIA",12023,"COLUMBIA",12023,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"DESOTO",12027,"DESOTO",12027,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"DIXIE",12029,"DIXIE",12029,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",69,"DUVAL",12031,"DUVAL",12031,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",23,"ESCAMBIA",12033,"ESCAMBIA",12033,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"FLAGLER",12035,"FLAGLER",12035,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"FRANKLIN",12037,"FRANKLIN",12037,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",15,"GADSDEN",12039,"GADSDEN",12039,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"GILCHRIST",12041,"GILCHRIST",12041,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"GLADES",12043,"GLADES",12043,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"GULF",12045,"GULF",12045,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"HAMILTON",12047,"HAMILTON",12047,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"HARDEE",12049,"HARDEE",12049,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"HENDRY",12051,"HENDRY",12051,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",19,"HERNANDO",12053,"HERNANDO",12053,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"HIGHLANDS",12055,"HIGHLANDS",12055,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",118,"HILLSBOROUGH",12057,"HILLSBOROUGH",12057,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"HOLMES",12059,"HOLMES",12059,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"INDIAN RIVER",12061,"INDIAN RIVER",12061,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",26,"JACKSON",12063,"JACKSON",12063,"Marianne  Williamson","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
